pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,pl_rade,pl_name,discoverymethod,y,planet_type
9.22,132.9968322,241.0,4662.0,0.72,2.99,Kepler-1341 b,Transit,2,Neptune-like
3.39,2.215710358,1283.0,5527.0,0.9,1.66,Kepler-1342 b,Transit,1,Super-Earth
4.38,3.35183158,1294.0,5759.0,0.93,1.93,Kepler-1343 b,Transit,1,Super-Earth
4.04,4.7683049,1219.0,5981.0,1.13,1.84,Kepler-1344 b,Transit,1,Super-Earth
6.17,44.6169557,693.0,6449.0,1.55,2.36,Kepler-1345 b,Transit,2,Neptune-like
3.12,3.40165668,1236.0,6133.0,1.21,1.58,Kepler-1346 b,Transit,1,Super-Earth
1.08,14.00947528,617.0,5193.0,0.79,1.03,Kepler-1347 b,Transit,0,Terrestrial
4.42,27.5722742,636.0,5911.0,1.04,1.94,Kepler-1348 b,Transit,1,Super-Earth
0.271,2.12823928,1668.0,6086.0,1.28,0.7,Kepler-1349 b,Transit,0,Terrestrial
3.93,6.00253,1209.0,6090.0,1.275,1.81,Kepler-135 b,Transit,1,Super-Earth
1.65,11.448708,975.0,6090.0,1.275,1.16,Kepler-135 c,Transit,0,Terrestrial
6.9,4.4968604,535.0,3827.0,0.53,2.52,Kepler-1350 b,Transit,2,Neptune-like
3.64,1.766789062,730.0,3827.0,0.53,1.73,Kepler-1350 c,Transit,1,Super-Earth
0.208,0.916140768,1212.0,4439.0,0.67,0.65,Kepler-1351 b,Transit,0,Terrestrial
0.64,1.877882748,1701.0,6118.0,1.16,0.89,Kepler-1352 b,Transit,0,Terrestrial
3.89,24.7543966,491.0,4776.0,0.72,1.8,Kepler-1353 b,Transit,1,Super-Earth
9.11,76.613377,466.0,6168.0,1.24,2.97,Kepler-1354 b,Transit,2,Neptune-like
2.73,1.289588112,1448.0,5352.0,0.83,1.46,Kepler-1355 b,Transit,1,Super-Earth
2.96,0.634002937,1714.0,5106.0,0.78,1.53,Kepler-1356 b,Transit,1,Super-Earth
2.18,3.0091324,1177.0,5597.0,0.9,1.28,Kepler-1357 b,Transit,1,Super-Earth
1.46,7.06317341,827.0,5181.0,0.79,1.12,Kepler-1358 b,Transit,0,Terrestrial
8.4,59.4970952,369.0,4709.0,0.72,2.83,Kepler-1359 b,Transit,2,Neptune-like
19.8,11.5789,951.0,6165.0,1.355,2.05,Kepler-136 b,Transit,2,Neptune-like
4.62,16.399235,847.0,6165.0,1.355,1.99,Kepler-136 c,Transit,1,Super-Earth
11.5,40.5286413,933.0,6778.0,1.83,3.4,Kepler-1360 b,Transit,2,Neptune-like
0.566,3.57554956,1061.0,5131.0,0.79,0.86,Kepler-1361 b,Transit,0,Terrestrial
7.27,136.205626,248.0,4857.0,0.74,2.6,Kepler-1362 b,Transit,2,Neptune-like
2.1,2.94194094,988.0,4839.0,0.72,1.25,Kepler-1363 b,Transit,1,Super-Earth
5.27,13.32196237,1299.0,6805.0,1.79,2.15,Kepler-1364 b,Transit,2,Neptune-like
0.721,7.69993485,969.0,5770.0,1.05,0.92,Kepler-1365 b,Transit,0,Terrestrial
0.437,4.77468005,1137.0,5770.0,1.05,0.8,Kepler-1365 c,Transit,0,Terrestrial
2.63,2.164570968,783.0,4070.0,0.6,1.43,Kepler-1366 b,Transit,1,Super-Earth
0.721,1.574090272,998.0,4106.0,0.6,0.92,Kepler-1367 b,Transit,0,Terrestrial
3.36,0.675649486,2085.0,5906.0,1.08,1.65,Kepler-1368 b,Transit,1,Super-Earth
7.7,25.873148,667.0,5761.0,0.99,2.69,Kepler-1369 b,Transit,2,Neptune-like
2.76,8.436387,742.0,5187.0,0.802,1.47,Kepler-137 b,Transit,1,Super-Earth
4.19,18.735753,568.0,5187.0,0.802,1.88,Kepler-137 c,Transit,1,Super-Earth
4.04,20.2641684,770.0,6202.0,1.29,1.84,Kepler-1370 b,Transit,1,Super-Earth
2.15,7.44142113,1075.0,6202.0,1.29,1.27,Kepler-1370 c,Transit,1,Super-Earth
0.315,3.4462039,1015.0,5361.0,0.83,0.73,Kepler-1371 b,Transit,0,Terrestrial
0.196,2.00541269,1216.0,5361.0,0.83,0.64,Kepler-1371 c,Transit,0,Terrestrial
2.15,1.311555568,1655.0,5677.0,0.97,1.27,Kepler-1372 b,Transit,1,Super-Earth
1.65,1.29123275,1887.0,6299.0,1.33,1.16,Kepler-1373 b,Transit,0,Terrestrial
5.86,10.65276707,737.0,5323.0,0.81,2.29,Kepler-1374 b,Transit,2,Neptune-like
3.68,3.3004192,1543.0,6704.0,1.78,1.74,Kepler-1375 b,Transit,1,Super-Earth
1.16,5.30880656,1042.0,5659.0,0.97,1.05,Kepler-1376 b,Transit,0,Terrestrial
2.1,0.740928422,1873.0,5218.0,0.82,1.25,Kepler-1377 b,Transit,1,Super-Earth
5.48,11.95398936,525.0,4407.0,0.67,2.2,Kepler-1378 b,Transit,2,Neptune-like
2.24,0.881841146,1564.0,5188.0,0.79,1.3,Kepler-1379 b,Transit,1,Super-Earth
0.07,10.3134,452.0,3841.0,0.535,0.64,Kepler-138 b,Transit,0,Terrestrial
2.3,13.7815,410.0,3841.0,0.535,1.51,Kepler-138 c,Transit,1,Super-Earth
2.1,23.0923,345.0,3841.0,0.535,1.51,Kepler-138 d,Transit,1,Super-Earth
0.43,38.23,292.0,3841.0,0.535,0.797,Kepler-138 e,Transit Timing Variations,0,Terrestrial
2.63,10.3108245,786.0,5570.0,0.94,1.43,Kepler-1380 b,Transit,1,Super-Earth
5.69,25.3842686,649.0,5747.0,0.94,2.25,Kepler-1381 b,Transit,2,Neptune-like
4.19,16.3583055,959.0,6161.0,1.72,1.88,Kepler-1382 b,Transit,1,Super-Earth
2.57,13.9093583,928.0,6370.0,1.44,1.41,Kepler-1383 b,Transit,1,Super-Earth
4.42,15.36262753,608.0,4919.0,0.74,1.94,Kepler-1384 b,Transit,1,Super-Earth
0.543,2.88879862,1423.0,5732.0,1.29,0.85,Kepler-1385 b,Transit,0,Terrestrial
2.07,6.73972381,1011.0,5733.0,1.03,1.24,Kepler-1386 b,Transit,0,Terrestrial
0.749,2.279526656,1123.0,5046.0,0.77,0.93,Kepler-1387 b,Transit,0,Terrestrial
7.22,12.2854603,434.0,4098.0,0.61,2.59,Kepler-1388 b,Transit,2,Neptune-like
5.73,5.53608151,566.0,4098.0,0.61,2.26,Kepler-1388 c,Transit,2,Neptune-like
8.55,20.9568158,363.0,4098.0,0.61,2.86,Kepler-1388 d,Transit,2,Neptune-like
6.62,37.6327084,299.0,4098.0,0.61,2.46,Kepler-1388 e,Transit,2,Neptune-like
3.78,99.2530951,300.0,5078.0,0.74,1.77,Kepler-1389 b,Transit,1,Super-Earth
7.0,15.771044,752.0,5594.0,1.3,2.94,Kepler-139 b,Transit,2,Neptune-like
13.0,157.072878,350.0,5594.0,1.3,3.38,Kepler-139 c,Transit,2,Neptune-like
2.0,7.305699922,972.0,5622.0,1.045,1.695,Kepler-139 d,Transit,1,Super-Earth
1.76,6.48021673,934.0,5753.0,0.98,1.18,Kepler-1390 b,Transit,0,Terrestrial
3.46,54.4092333,513.0,5840.0,1.1,1.68,Kepler-1391 b,Transit,1,Super-Earth
4.5,15.1410397,714.0,5479.0,0.85,1.96,Kepler-1392 b,Transit,1,Super-Earth
0.437,2.44357812,1249.0,5697.0,0.92,0.8,Kepler-1393 b,Transit,0,Terrestrial
2.51,3.93766373,1947.0,6481.0,2.55,1.39,Kepler-1394 b,Transit,1,Super-Earth
0.437,3.78470649,1311.0,6138.0,1.23,0.8,Kepler-1395 b,Transit,0,Terrestrial
4.94,18.2206421,786.0,6195.0,1.27,2.07,Kepler-1396 b,Transit,2,Neptune-like
3.61,47.449955,551.0,6026.0,1.12,1.72,Kepler-1397 b,Transit,1,Super-Earth
0.666,2.78815679,1510.0,6126.0,1.18,0.9,Kepler-1398 b,Transit,0,Terrestrial
1.08,4.13827595,1324.0,6126.0,1.18,1.03,Kepler-1398 c,Transit,0,Terrestrial
2.1,1.638653058,1610.0,5735.0,0.96,1.25,Kepler-1399 b,Transit,1,Super-Earth
2669.66,6.790123,1605.0,6395.0,2.048,12.733,Kepler-14 b,Transit,3,Gas Giant
3.22,3.25427,1301.0,6077.0,1.288,1.61,Kepler-140 b,Transit,1,Super-Earth
3.89,91.353282,428.0,6077.0,1.288,1.8,Kepler-140 c,Transit,1,Super-Earth
3.26,9.06689421,725.0,5044.0,0.78,1.62,Kepler-1400 b,Transit,1,Super-Earth
3.46,11.20066445,808.0,5964.0,1.1,1.68,Kepler-1401 b,Transit,1,Super-Earth
0.363,2.03387914,1789.0,5416.0,0.87,0.76,Kepler-1402 b,Transit,0,Terrestrial
5.22,5.19492202,1238.0,6060.0,1.15,2.14,Kepler-1403 b,Transit,2,Neptune-like
4.7,15.9314739,596.0,5261.0,0.8,2.01,Kepler-1404 b,Transit,2,Neptune-like
14.9,28.2274184,565.0,5925.0,1.07,3.96,Kepler-1405 b,Transit,2,Neptune-like
1.37,11.62905828,854.0,5892.0,1.12,1.1,Kepler-1406 b,Transit,0,Terrestrial
5.69,20.0711504,826.0,6010.0,1.15,2.25,Kepler-1407 b,Transit,2,Neptune-like
0.64,2.99793191,1616.0,6170.0,1.35,0.89,Kepler-1408 b,Transit,0,Terrestrial
1.12,0.764864926,1733.0,5160.0,0.79,1.04,Kepler-1409 b,Transit,0,Terrestrial
0.257,3.107675,968.0,4910.0,0.787,0.69,Kepler-141 b,Transit,0,Terrestrial
2.57,7.010606,738.0,4910.0,0.787,1.41,Kepler-141 c,Transit,1,Super-Earth
3.82,60.866168,290.0,4092.0,0.6,1.78,Kepler-1410 b,Transit,1,Super-Earth
8.35,86.1150888,441.0,5664.0,0.92,2.82,Kepler-1411 b,Transit,2,Neptune-like
0.498,3.6146051,1397.0,5880.0,1.27,0.83,Kepler-1412 b,Transit,0,Terrestrial
3.97,13.1829642,661.0,5196.0,0.8,1.82,Kepler-1413 b,Transit,1,Super-Earth
2.04,3.51576315,1033.0,4951.0,0.75,1.23,Kepler-1414 b,Transit,0,Terrestrial
2.21,0.63642408,1846.0,5267.0,0.84,1.29,Kepler-1415 b,Transit,1,Super-Earth
0.615,1.49514952,1870.0,6019.0,1.15,0.88,Kepler-1416 b,Transit,0,Terrestrial
0.972,20.3505213,695.0,5839.0,1.02,1.0,Kepler-1417 b,Transit,0,Terrestrial
3.39,22.4764425,419.0,4770.0,0.72,1.66,Kepler-1418 b,Transit,1,Super-Earth
8.55,42.5215895,510.0,5796.0,1.01,2.86,Kepler-1419 b,Transit,2,Neptune-like
4.62,2.024152,1597.0,5790.0,1.269,1.99,Kepler-142 b,Transit,1,Super-Earth
8.55,4.761702,1201.0,5790.0,1.269,2.86,Kepler-142 c,Transit,2,Neptune-like
5.31,41.809118,582.0,5790.0,1.269,2.16,Kepler-142 d,Transit,2,Neptune-like
2.18,6.69960006,806.0,5187.0,0.79,1.28,Kepler-1420 b,Transit,1,Super-Earth
0.749,6.9131112,1209.0,6335.0,1.42,0.93,Kepler-1421 b,Transit,0,Terrestrial
4.74,18.6051942,833.0,6194.0,1.23,2.02,Kepler-1422 b,Transit,2,Neptune-like
1.2,23.955378,741.0,4939.0,0.75,1.06,Kepler-1423 b,Transit,0,Terrestrial
1.65,29.6091744,629.0,5838.0,1.07,1.16,Kepler-1424 b,Transit,0,Terrestrial
0.779,14.4541302,676.0,5718.0,0.95,0.94,Kepler-1425 b,Transit,0,Terrestrial
3.05,14.2563227,797.0,5831.0,1.02,1.56,Kepler-1426 b,Transit,1,Super-Earth
1.37,0.968972376,1844.0,5793.0,1.01,1.1,Kepler-1427 b,Transit,0,Terrestrial
3.33,10.67607169,1049.0,6184.0,1.36,1.64,Kepler-1428 b,Transit,1,Super-Earth
2.21,4.48487493,1199.0,5902.0,1.07,1.29,Kepler-1429 b,Transit,1,Super-Earth
6.39,16.007583,838.0,5848.0,1.359,2.41,Kepler-143 b,Transit,2,Neptune-like
11.3,27.082511,703.0,5848.0,1.359,3.37,Kepler-143 c,Transit,2,Neptune-like
1.76,2.46050993,969.0,4796.0,0.72,1.18,Kepler-1430 b,Transit,0,Terrestrial
2.76,5.86601526,1064.0,5806.0,1.03,1.47,Kepler-1431 b,Transit,1,Super-Earth
5.56,23.9109011,709.0,6031.0,1.13,2.22,Kepler-1432 b,Transit,2,Neptune-like
3.05,4.13592271,1226.0,6097.0,1.19,1.56,Kepler-1433 b,Transit,1,Super-Earth
1.41,8.05333618,1320.0,6291.0,2.04,1.11,Kepler-1434 b,Transit,0,Terrestrial
0.566,4.45343281,1331.0,6356.0,1.32,0.86,Kepler-1435 b,Transit,0,Terrestrial
2.27,9.705716,1001.0,5972.0,1.09,1.31,Kepler-1436 b,Transit,1,Super-Earth
2.45,10.9295461,770.0,5557.0,0.9,1.37,Kepler-1437 b,Transit,1,Super-Earth
0.779,2.31942009,1490.0,5530.0,0.96,0.94,Kepler-1438 b,Transit,0,Terrestrial
2.73,8.07392849,420.0,3578.0,0.43,1.46,Kepler-1439 b,Transit,1,Super-Earth
2.33,5.885273,1253.0,6075.0,1.235,1.33,Kepler-144 b,Transit,1,Super-Earth
2.39,10.104665,1046.0,6075.0,1.235,1.35,Kepler-144 c,Transit,1,Super-Earth
2.13,39.859484,597.0,5698.0,0.96,1.26,Kepler-1440 b,Transit,1,Super-Earth
2.27,39.4419839,682.0,5802.0,1.0,1.31,Kepler-1441 b,Transit,1,Super-Earth
14.7,81.4162941,522.0,6394.0,1.44,3.93,Kepler-1442 b,Transit,2,Neptune-like
0.871,2.41811321,1602.0,6289.0,1.27,0.97,Kepler-1443 b,Transit,0,Terrestrial
5.39,33.42035034,581.0,5810.0,1.05,2.18,Kepler-1444 b,Transit,2,Neptune-like
0.84,10.60052251,987.0,6150.0,1.26,0.96,Kepler-1445 b,Transit,0,Terrestrial
0.477,0.689967832,1539.0,4865.0,0.75,0.82,Kepler-1446 b,Transit,0,Terrestrial
8.75,56.6747285,522.0,5722.0,0.95,2.9,Kepler-1447 b,Transit,2,Neptune-like
3.22,12.27065865,811.0,5774.0,0.93,1.61,Kepler-1448 b,Transit,1,Super-Earth
3.46,13.2274528,867.0,5979.0,1.1,1.68,Kepler-1449 b,Transit,1,Super-Earth
37.1,22.951,873.0,6022.0,1.85,2.65,Kepler-145 b,Transit,2,Neptune-like
79.4,42.882,709.0,6022.0,1.85,4.32,Kepler-145 c,Transit,2,Neptune-like
3.57,54.5094166,308.0,4524.0,0.68,1.71,Kepler-1450 b,Transit,1,Super-Earth
11.2,35.622233,523.0,5782.0,0.99,3.35,Kepler-1451 b,Transit,2,Neptune-like
7.75,42.913751,810.0,6101.0,2.06,2.7,Kepler-1452 b,Transit,2,Neptune-like
7.61,47.1611696,503.0,5665.0,0.94,2.67,Kepler-1453 b,Transit,2,Neptune-like
4.19,47.0319479,492.0,5448.0,0.86,1.88,Kepler-1454 b,Transit,1,Super-Earth
5.31,49.276764,298.0,4075.0,0.6,2.16,Kepler-1455 b,Transit,2,Neptune-like
1.55,18.1373829,433.0,4231.0,0.62,1.14,Kepler-1456 b,Transit,0,Terrestrial
4.62,51.1110243,478.0,5866.0,1.01,1.99,Kepler-1457 b,Transit,1,Super-Earth
8.05,47.9872764,493.0,5653.0,0.94,2.76,Kepler-1458 b,Transit,2,Neptune-like
2.42,62.8691611,349.0,4828.0,0.74,1.36,Kepler-1459 b,Transit,1,Super-Earth
13.3,31.158799,639.0,5948.0,1.208,3.71,Kepler-146 b,Transit,2,Neptune-like
9.96,76.732171,473.0,5948.0,1.208,3.13,Kepler-146 c,Transit,2,Neptune-like
4.5,29.9633247,391.0,4422.0,0.67,1.96,Kepler-1460 b,Transit,1,Super-Earth
4.78,29.3494775,451.0,4919.0,0.74,2.03,Kepler-1461 b,Transit,2,Neptune-like
14.0,65.6488341,390.0,5756.0,1.0,3.82,Kepler-1462 b,Transit,2,Neptune-like
4.12,25.15864,619.0,5679.0,0.95,1.86,Kepler-1463 b,Transit,1,Super-Earth
3.39,31.7785901,564.0,5828.0,1.01,1.66,Kepler-1464 b,Transit,1,Super-Earth
0.972,5.32786292,1023.0,5828.0,1.01,1.0,Kepler-1464 c,Transit,0,Terrestrial
3.78,31.8277111,668.0,4726.0,0.71,1.77,Kepler-1465 b,Transit,1,Super-Earth
3.02,31.1750448,585.0,5884.0,1.02,1.55,Kepler-1466 b,Transit,1,Super-Earth
10.9,47.0569043,411.0,5332.0,0.82,3.3,Kepler-1467 b,Transit,2,Neptune-like
3.64,8.23984869,1093.0,5893.0,1.05,1.73,Kepler-1468 b,Transit,1,Super-Earth
1.6,3.54553021,1448.0,5893.0,1.05,1.15,Kepler-1468 c,Transit,0,Terrestrial
11.1,19.59059906,819.0,5794.0,1.496,3.33187146,Kepler-1468 d,Transit,2,Neptune-like
8.25,21.8635301,551.0,5507.0,0.89,2.8,Kepler-1469 b,Transit,2,Neptune-like
2.96,12.610584,953.0,6012.0,1.468,1.53,Kepler-147 b,Transit,1,Super-Earth
6.48,33.416423,689.0,6012.0,1.468,2.43,Kepler-147 c,Transit,2,Neptune-like
1.24,16.2950903,574.0,4961.0,0.76,1.07,Kepler-1470 b,Transit,0,Terrestrial
2.57,3.63899398,1238.0,5660.0,0.93,1.41,Kepler-1471 b,Transit,1,Super-Earth
4.19,11.6044881,841.0,5533.0,1.166,1.88,Kepler-1471 c,Transit,1,Super-Earth
4.27,38.1312831,613.0,6159.0,1.25,1.9,Kepler-1472 b,Transit,1,Super-Earth
1.81,14.4273551,783.0,6046.0,1.09,1.19,Kepler-1473 b,Transit,0,Terrestrial
5.31,36.4333452,561.0,5870.0,1.04,2.16,Kepler-1474 b,Transit,2,Neptune-like
8.85,82.177374,441.0,6214.0,1.28,2.92,Kepler-1475 b,Transit,2,Neptune-like
3.43,10.35863224,860.0,5663.0,0.96,1.67,Kepler-1476 b,Transit,1,Super-Earth
1.76,11.55530021,674.0,5100.0,0.78,1.18,Kepler-1477 b,Transit,0,Terrestrial
3.64,26.0840594,598.0,5904.0,1.06,1.73,Kepler-1478 b,Transit,1,Super-Earth
4.01,14.53261362,746.0,5796.0,0.98,1.83,Kepler-1479 b,Transit,1,Super-Earth
3.89,1.729366,1284.0,5272.0,0.851,1.8,Kepler-148 b,Transit,1,Super-Earth
12.6,4.180043,957.0,5272.0,0.851,3.6,Kepler-148 c,Transit,2,Neptune-like
56.3,51.84688575,413.0,5172.0,0.81,8.68,Kepler-148 d,Transit,3,Gas Giant
3.43,22.12679948,721.0,5156.0,0.81,1.67,Kepler-1480 b,Transit,1,Super-Earth
2.04,5.94220998,797.0,4908.0,0.75,1.23,Kepler-1481 b,Transit,0,Terrestrial
1.01,12.25383217,678.0,5381.0,0.84,1.01,Kepler-1482 b,Transit,0,Terrestrial
2.92,9.5085156,1131.0,6337.0,1.4,1.52,Kepler-1483 b,Transit,1,Super-Earth
5.1,30.4549136,624.0,5730.0,0.92,2.11,Kepler-1484 b,Transit,2,Neptune-like
2.76,19.9157725,728.0,6087.0,1.12,1.47,Kepler-1485 b,Transit,1,Super-Earth
5.99,54.6495759,538.0,5965.0,1.12,2.32,Kepler-1486 b,Transit,2,Neptune-like
5.18,7.31946363,1682.0,6541.0,1.63,2.13,Kepler-1487 b,Transit,2,Neptune-like
48.7,35.8007112,991.0,5745.0,3.955,7.97,Kepler-1487 c,Transit,3,Gas Giant
4.12,39.8189932,650.0,5820.0,1.31,1.86,Kepler-1488 b,Transit,1,Super-Earth
3.37,6.158269882,1212.0,5710.0,1.524,1.65156749,Kepler-1488 c,Transit,1,Super-Earth
3.78,82.294751,400.0,5655.0,0.9,1.77,Kepler-1489 b,Transit,1,Super-Earth
16.5,29.198943,540.0,5381.0,0.953,4.21,Kepler-149 b,Transit,2,Neptune-like
3.22,55.328328,436.0,5381.0,0.953,1.61,Kepler-149 c,Transit,1,Super-Earth
14.9,160.018032,306.0,5381.0,0.953,3.96,Kepler-149 d,Transit,2,Neptune-like
9.48,92.4362973,348.0,5515.0,0.87,3.04,Kepler-1490 b,Transit,2,Neptune-like
2.89,16.5861762,821.0,5728.0,0.99,1.51,Kepler-1491 b,Transit,1,Super-Earth
6.53,61.569765,530.0,5626.0,1.389,2.44,Kepler-1491 c,Transit,2,Neptune-like
2.83,16.75255007,801.0,4712.0,0.72,1.49,Kepler-1492 b,Transit,1,Super-Earth
2.57,15.0217983,874.0,5863.0,1.29,1.41,Kepler-1493 b,Transit,1,Super-Earth
9.64,91.080482,415.0,5659.0,0.94,3.07,Kepler-1494 b,Transit,2,Neptune-like
8.96,85.273256,443.0,5831.0,1.04,2.94,Kepler-1495 b,Transit,2,Neptune-like
5.56,64.6588017,535.0,6182.0,1.27,2.22,Kepler-1496 b,Transit,2,Neptune-like
3.39,8.74199772,924.0,5675.0,0.95,1.66,Kepler-1497 b,Transit,1,Super-Earth
2.33,48.051405,564.0,5256.0,0.81,1.33,Kepler-1498 b,Transit,1,Super-Earth
1.81,44.2008,409.0,5097.0,0.78,1.19,Kepler-1499 b,Transit,0,Terrestrial
209.76,4.942782,1251.0,5515.0,0.992,10.76,Kepler-15 b,Transit,3,Gas Giant
2.1,3.428054,1131.0,5560.0,0.939,1.25,Kepler-150 b,Transit,1,Super-Earth
13.2,7.381998,876.0,5560.0,0.939,3.69,Kepler-150 c,Transit,2,Neptune-like
8.2,12.56093,734.0,5560.0,0.939,2.79,Kepler-150 d,Transit,2,Neptune-like
9.91,30.826557,544.0,5560.0,0.939,3.12,Kepler-150 e,Transit,2,Neptune-like
1.87,15.0330105,928.0,5845.0,1.0,1.2,Kepler-1500 b,Transit,0,Terrestrial
3.05,14.5564533,787.0,6229.0,1.3,1.56,Kepler-1501 b,Transit,1,Super-Earth
10.2,41.7083629,608.0,6666.0,1.72,3.18,Kepler-1502 b,Transit,2,Neptune-like
5.77,96.16987,321.0,5069.0,0.74,2.27,Kepler-1503 b,Transit,2,Neptune-like
5.18,82.304003,485.0,5393.0,0.81,2.13,Kepler-1504 b,Transit,2,Neptune-like
0.749,30.8609366,525.0,5686.0,0.86,0.93,Kepler-1505 b,Transit,0,Terrestrial
2.3,14.0329154,783.0,5676.0,0.93,1.32,Kepler-1506 b,Transit,1,Super-Earth
0.52,16.0506213,630.0,5410.0,0.85,0.84,Kepler-1507 b,Transit,0,Terrestrial
2.33,20.7056504,967.0,6158.0,1.22,1.33,Kepler-1508 b,Transit,1,Super-Earth
4.08,25.4338197,667.0,5780.0,0.99,1.85,Kepler-1509 b,Transit,1,Super-Earth
9.59,15.228958,639.0,5460.0,0.83,3.06,Kepler-151 b,Transit,2,Neptune-like
5.02,24.674612,544.0,5460.0,0.83,2.09,Kepler-151 c,Transit,2,Neptune-like
11.2,84.703921,537.0,6200.0,1.28,3.36,Kepler-1510 b,Transit,2,Neptune-like
3.46,23.2382792,903.0,6064.0,1.29,1.68,Kepler-1511 b,Transit,1,Super-Earth
1.76,20.35972599,322.0,4372.0,0.67,1.18,Kepler-1512 b,Transit,0,Terrestrial
48.30991786,160.8842,346.0,5491.0,0.95,8.594,Kepler-1513 b,Transit,3,Gas Giant
1678.1424,217.83184,387.9,6145.0,1.289,12.419572,Kepler-1514 b,Transit,3,Gas Giant
1.74,10.514181,1066.0,6145.0,1.289,1.1758241,Kepler-1514 c,Transit,0,Terrestrial
66.2,214.3114164,380.0,6511.0,1.41,9.55,Kepler-1515 b,Transit,3,Gas Giant
3.71,7.25931979,967.0,5904.0,1.07,1.75,Kepler-1516 b,Transit,1,Super-Earth
68.7,5.546083665,2336.0,7010.0,1.95,9.76,Kepler-1517 b,Transit,3,Gas Giant
9.53,5.11177904,1351.0,6846.0,1.88,3.05,Kepler-1518 b,Transit,2,Neptune-like
8.75,9.6310258,1094.0,6432.0,1.345,2.9,Kepler-1518 c,Transit,2,Neptune-like
39.6,240.7989397,342.0,5644.0,0.91,7.06,Kepler-1519 b,Transit,3,Gas Giant
8.2,18.207973,551.0,5088.0,0.724,2.79,Kepler-152 b,Transit,2,Neptune-like
6.3,88.255055,326.0,5088.0,0.724,2.39,Kepler-152 c,Transit,2,Neptune-like
28.1,0.653553572,1437.0,4677.0,0.71,5.77,Kepler-1520 b,Transit,2,Neptune-like
6.8,47.14840805,391.0,5042.0,0.76,2.5,Kepler-1521 b,Transit,2,Neptune-like
3.64,1.847889171,1374.0,5706.0,0.93,1.73,Kepler-1522 b,Transit,1,Super-Earth
3.12,0.93875077,1676.0,5708.0,0.96,1.58,Kepler-1523 b,Transit,1,Super-Earth
12.3,70.9674603,438.0,6179.0,1.25,3.54,Kepler-1524 b,Transit,2,Neptune-like
0.693,2.416601183,1343.0,5748.0,1.04,0.91,Kepler-1525 b,Transit,0,Terrestrial
6.48,3.908632005,787.0,4601.0,0.69,2.43,Kepler-1526 b,Transit,2,Neptune-like
20.4,160.129918,450.0,6224.0,1.32,4.77,Kepler-1527 b,Transit,2,Neptune-like
2.73,1.791110205,1549.0,5857.0,1.03,1.46,Kepler-1528 b,Transit,1,Super-Earth
5.06,5.33905686,817.0,5048.0,0.77,2.1,Kepler-1529 b,Transit,2,Neptune-like
8.85,18.870227,621.0,5404.0,0.892,2.92,Kepler-153 b,Transit,2,Neptune-like
6.94,46.90232,458.0,5404.0,0.892,2.53,Kepler-153 c,Transit,2,Neptune-like
3.33,2.5904434,1484.0,5477.0,0.88,1.64,Kepler-1530 b,Transit,1,Super-Earth
3.36,5.3227406,1167.0,5477.0,0.88,1.65,Kepler-1530 c,Transit,1,Super-Earth
10.8,9.20761013,972.0,5678.0,1.303,3.27870115,Kepler-1530 d,Transit,2,Neptune-like
1.41,1.138543376,2537.0,6260.0,1.27,1.11,Kepler-1531 b,Transit,0,Terrestrial
2.39,1.093663559,1681.0,5559.0,0.88,1.35,Kepler-1532 b,Transit,1,Super-Earth
11.8,308.5471,330.0,6431.0,1.51,3.46,Kepler-1533 b,Transit,2,Neptune-like
4.23,5.71668872,955.0,5442.0,0.86,1.89,Kepler-1534 b,Transit,1,Super-Earth
7.04,138.9442,384.0,6021.0,1.11,2.55,Kepler-1535 b,Transit,2,Neptune-like
10.0,364.758031,166.0,4434.0,0.67,3.14,Kepler-1536 b,Transit,2,Neptune-like
1.76,1.444453798,1800.0,5079.0,0.77,1.18,Kepler-1537 b,Transit,0,Terrestrial
8.35,175.138819,346.0,5837.0,1.03,2.82,Kepler-1538 b,Transit,2,Neptune-like
7.75,133.3036741,301.0,5176.0,0.8,2.7,Kepler-1539 b,Transit,2,Neptune-like
5.73,33.040532,561.0,5690.0,1.001,2.26,Kepler-154 b,Transit,2,Neptune-like
9.01,62.303276,454.0,5690.0,1.001,2.95,Kepler-154 c,Transit,2,Neptune-like
14.1,20.54981883,657.0,5769.0,0.98,3.84,Kepler-154 d,Transit,2,Neptune-like
2.86,3.93276465,1140.0,5769.0,0.98,1.5,Kepler-154 e,Transit,1,Super-Earth
2.86,9.91935684,838.0,5769.0,0.98,1.5,Kepler-154 f,Transit,1,Super-Earth
6.76,125.4131177,266.0,4540.0,0.69,2.49,Kepler-1540 b,Transit,2,Neptune-like
1.65,8.40691199,1048.0,5282.0,0.81,1.16,Kepler-1541 b,Transit,0,Terrestrial
0.363,3.95116882,1160.0,5564.0,0.99,0.76,Kepler-1542 b,Transit,0,Terrestrial
0.208,2.89223021,1287.0,5564.0,0.99,0.65,Kepler-1542 c,Transit,0,Terrestrial
0.59,5.99273738,1010.0,5564.0,0.99,0.87,Kepler-1542 d,Transit,0,Terrestrial
0.363,5.10115756,1065.0,5564.0,0.99,0.76,Kepler-1542 e,Transit,0,Terrestrial
7.8,6.96710269,1774.0,6561.0,1.65,2.71,Kepler-1543 b,Transit,2,Neptune-like
3.82,168.811174,269.0,4886.0,0.74,1.78,Kepler-1544 b,Transit,1,Super-Earth
